-0.5 24.1 5.59055
-0.5 24.2 5.74803
-0.5 24.3 5.74803
-0.5 24.4 5.90551
-0.5 24.5 5.90551
-0.5 24.6 6.06299
-0.5 24.7 6.22047
-0.5 24.8 6.22047
-0.5 24.9 6.37795
-0.5 25 6.53543
-0.5 25.1 6.53543
-0.5 25.2 6.69291
-0.5 25.3 6.85039
-0.5 25.4 6.85039
-0.5 25.5 7.00787
-0.5 25.6 7.16535
-0.5 25.7 7.16535
-0.5 25.8 7.32283
-0.5 25.9 7.48031
-0.5 26 7.48031
-0.5 26.1 7.6378
-0.5 26.2 7.6378
-0.5 26.3 7.79528
-0.5 26.4 7.95276
-0.5 26.5 7.95276
-0.5 26.6 8.11024
-0.5 26.7 8.11024
-0.5 26.8 8.26772
-0.5 26.9 8.26772
-0.5 27 8.4252
-0.5 27.1 8.4252
-0.5 27.2 8.4252
-0.5 27.3 8.4252
-0.5 27.4 8.58268
-0.5 27.5 8.58268
-0.5 27.6 8.58268
-0.5 27.7 8.58268
-0.5 27.8 8.58268
-0.5 27.9 8.58268
-0.5 28 8.58268
-0.5 28.1 8.58268
-0.5 28.2 8.4252
-0.5 28.3 8.4252
-0.5 28.4 8.4252
-0.5 28.5 8.26772
-0.5 28.6 8.26772
-0.5 28.7 8.26772
-0.5 28.8 8.11024
-0.5 28.9 8.11024
-0.5 29 7.95276
-0.5 29.1 7.95276
-0.5 29.2 7.79528
-0.5 29.3 7.6378
-0.5 29.4 7.6378
-0.5 29.5 7.48031
-0.5 29.6 7.32283
-0.5 29.7 7.32283
-0.5 29.8 7.16535
-0.5 29.9 7.00787
-0.5 30 7.00787
0 0.1 0.0787402
0 0.2 -0.0787402
0 0.3 -0.0787402
0 0.4 -0.0787402
0 0.5 -0.0787402
0 0.6 0.0787402
0 0.7 -0.0787402
0 0.8 0.0787402
0 0.9 -0.0787402
0 1 0.0787402
0 1.1 -0.0787402
0 1.2 0.0787402
0 1.3 -0.0787402
0 1.4 -0.0787402
0 1.5 -0.0787402
0 1.6 -0.0787402
0 1.7 0.0787402
0 1.8 -0.0787402
0 1.9 0.0787402
0 2 0.0787402
0 2.1 -0.0787402
0 2.2 -0.0787402
0 2.3 -0.0787402
0 2.4 -0.0787402
0 2.5 -0.0787402
0 2.6 -0.0787402
0 2.7 -0.0787402
0 2.8 -0.0787402
0 2.9 0.0787402
0 3 0.0787402
0 3.1 -0.0787402
0 3.2 -0.0787402
0 3.3 -0.0787402
0 3.4 0.0787402
0 3.5 -0.0787402
0 3.6 -0.0787402
0 3.7 0.0787402
0 3.8 0.0787402
0 3.9 -0.0787402
0 4 0.0787402
0 4.1 0.0787402
0 4.2 -0.0787402
0 4.3 0.0787402
0 4.4 -0.0787402
0 4.5 -0.0787402
0 4.6 -0.0787402
0 4.7 -0.0787402
0 4.8 -0.0787402
0 4.9 0.0787402
0 5 0.0787402
0 5.1 0.0787402
0 5.2 0.0787402
0 5.3 -0.0787402
0 5.4 0.0787402
0 5.5 0.0787402
0 5.6 -0.0787402
0 5.7 -0.0787402
0 5.8 0.0787402
0 5.9 -0.0787402
0 6 -0.0787402
0 6.1 -0.0787402
0 6.2 -0.0787402
0 6.3 0.0787402
0 6.4 -0.0787402
0 6.5 0.0787402
0 6.6 0.0787402
0 6.7 0.0787402
0 6.8 -0.0787402
0 6.9 0.0787402
0 7 0.0787402
0 7.1 0.0787402
0 7.2 -0.0787402
0 7.3 0.0787402
0 7.4 0.0787402
0 7.5 0.0787402
0 7.6 0.0787402
0 7.7 -0.0787402
0 7.8 0.0787402
0 7.9 0.0787402
0 8 0.0787402
0 8.1 0.0787402
0 8.2 0.0787402
0 8.3 0.0787402
0 8.4 0.0787402
0 8.5 -0.0787402
0 8.6 0.0787402
0 8.7 0.0787402
0 8.8 0.0787402
0 8.9 0.0787402
0 9 0.0787402
0 9.1 0.0787402
0 9.2 0.0787402
0 9.3 0.0787402
0 9.4 0.0787402
0 9.5 0.0787402
0 9.6 0.0787402
0 9.7 0.0787402
0 9.8 0.0787402
0 9.9 0.0787402
0 10 0.0787402
0 10.1 -0.0787402
0 10.2 0.0787402
0 10.3 0.0787402
0 10.4 0.0787402
0 10.5 0.0787402
0 10.6 0.0787402
0 10.7 0.0787402
0 10.8 0.0787402
0 10.9 0.0787402
0 11 0.0787402
0 11.1 0.0787402
0 11.2 0.0787402
0 11.3 0.0787402
0 11.4 0.0787402
0 11.5 0.0787402
0 11.6 0.0787402
0 11.7 0.0787402
0 11.8 0.0787402
0 11.9 0.0787402
0 12 0.0787402
0 12.1 0.0787402
0 12.2 0.0787402
0 12.3 0.0787402
0 12.4 0.0787402
0 12.5 0.0787402
0 12.6 0.0787402
0 12.7 0.0787402
0 12.8 0.0787402
0 12.9 0.0787402
0 13 -0.0787402
0 13.1 -0.0787402
0 13.2 0.0787402
0 13.3 0.0787402
0 13.4 0.0787402
0 13.5 0.0787402
0 13.6 0.0787402
0 13.7 0.0787402
0 13.8 0.0787402
0 13.9 0.0787402
0 14 0.0787402
0 14.1 0.0787402
0 14.2 0.0787402
0 14.3 0.0787402
0 14.4 0.0787402
0 14.5 0.0787402
0 14.6 0.0787402
0 14.7 0.0787402
0 14.8 0.0787402
0 14.9 0.0787402
0 15 0.0787402
0 15.1 0.0787402
0 15.2 0.0787402
0 15.3 0.0787402
0 15.4 -0.0787402
0 15.5 0.0787402
0 15.6 0.0787402
0 15.7 0.0787402
0 15.8 0.0787402
0 15.9 0.0787402
0 16 0.0787402
0 16.1 0.0787402
0 16.2 0.0787402
0 16.3 0.0787402
0 16.4 0.0787402
0 16.5 0.0787402
0 16.6 0.0787402
0 16.7 0.0787402
0 16.8 0.0787402
0 16.9 0.0787402
0 17 0.0787402
0 17.1 0.0787402
0 17.2 0.0787402
0 17.3 0.0787402
0 17.4 0.0787402
0 17.5 0.0787402
0 17.6 0.0787402
0 17.7 0.0787402
0 17.8 0.0787402
0 17.9 0.0787402
0 18 0.0787402
0 18.1 0.0787402
0 18.2 0.0787402
0 18.3 0.0787402
0 18.4 0.0787402
0 18.5 0.0787402
0 18.6 0.0787402
0 18.7 0.0787402
0 18.8 0.0787402
0 18.9 0.0787402
0 19 0.0787402
0 19.1 0.0787402
0 19.2 0.0787402
0 19.3 0.0787402
0 19.4 0.0787402
0 19.5 0.0787402
0 19.6 0.0787402
0 19.7 0.0787402
0 19.8 0.0787402
0 19.9 0.0787402
0 20 0.0787402
0 20.1 0.0787402
0 20.2 0.0787402
0 20.3 0.0787402
0 20.4 0.0787402
0 20.5 0.0787402
0 20.6 0.0787402
0 20.7 0.0787402
0 20.8 0.0787402
0 20.9 0.0787402
0 21 0.0787402
0 21.1 0.0787402
0 21.2 0.0787402
0 21.3 0.0787402
0 21.4 0.0787402
0 21.5 0.0787402
0 21.6 0.0787402
0 21.7 0.0787402
0 21.8 0.0787402
0 21.9 0.0787402
0 22 0.0787402
0 22.1 0.0787402
0 22.2 0.0787402
0 22.3 0.0787402
0 22.4 0.0787402
0 22.5 0.0787402
0 22.6 0.0787402
0 22.7 0.0787402
0 22.8 0.0787402
0 22.9 0.0787402
0 23 0.0787402
0 23.1 0.0787402
0 23.2 0.0787402
0 23.3 0.0787402
0 23.4 0.0787402
0 23.5 0.0787402
0 23.6 0.0787402
0 23.7 0.0787402
0 23.8 0.0787402
0 23.9 0.0787402
0 24 0.0787402
0 24.1 0.0787402
0 24.2 0.0787402
0 24.3 0.0787402
0 24.4 0.0787402
0 24.5 0.0787402
0 24.6 0.0787402
0 24.7 0.0787402
0 24.8 0.0787402
0 24.9 0.0787402
0 25 0.0787402
0 25.1 0.0787402
0 25.2 0.0787402
0 25.3 0.0787402
0 25.4 0.0787402
0 25.5 0.0787402
0 25.6 0.0787402
0 25.7 0.0787402
0 25.8 0.0787402
0 25.9 0.0787402
0 26 0.0787402
0 26.1 0.0787402
0 26.2 0.0787402
0 26.3 0.0787402
0 26.4 0.0787402
0 26.5 0.0787402
0 26.6 0.0787402
0 26.7 0.0787402
0 26.8 0.0787402
0 26.9 0.0787402
0 27 0.0787402
0 27.1 0.0787402
0 27.2 0.0787402
0 27.3 0.0787402
0 27.4 0.0787402
0 27.5 0.0787402
0 27.6 0.0787402
0 27.7 0.0787402
0 27.8 0.0787402
0 27.9 0.0787402
0 28 0.0787402
0 28.1 0.0787402
0 28.2 0.0787402
0 28.3 0.0787402
0 28.4 0.0787402
0 28.5 0.0787402
0 28.6 0.0787402
0 28.7 0.0787402
0 28.8 0.0787402
0 28.9 0.0787402
0 29 0.0787402
0 29.1 0.0787402
0 29.2 0.0787402
0 29.3 0.0787402
0 29.4 0.0787402
0 29.5 0.0787402
0 29.6 0.0787402
0 29.7 0.0787402
0 29.8 0.0787402
0 29.9 0.0787402
0 30 0.0787402
0.5 0.1 0.0787402
0.5 0.2 0.23622
0.5 0.3 0.23622
0.5 0.4 0.393701
0.5 0.5 0.551181
0.5 0.6 0.551181
0.5 0.7 0.708661
0.5 0.8 0.866142
0.5 0.9 0.866142
0.5 1 1.02362
0.5 1.1 1.02362
0.5 1.2 1.1811
0.5 1.3 1.33858
0.5 1.4 1.33858
0.5 1.5 1.49606
0.5 1.6 1.65354
0.5 1.7 1.65354
0.5 1.8 1.81102
0.5 1.9 1.9685
0.5 2 1.9685
0.5 2.1 2.12598
0.5 2.2 2.12598
0.5 2.3 2.28346
0.5 2.4 2.44094
0.5 2.5 2.44094
0.5 2.6 2.59843
0.5 2.7 2.75591
0.5 2.8 2.75591
0.5 2.9 2.91339
0.5 3 2.91339
0.5 3.1 3.07087
0.5 3.2 3.22835
0.5 3.3 3.22835
0.5 3.4 3.38583
0.5 3.5 3.54331
0.5 3.6 3.54331
0.5 3.7 3.70079
0.5 3.8 3.85827
0.5 3.9 3.85827
0.5 4 4.01575
0.5 4.1 4.01575
0.5 4.2 4.17323
0.5 4.3 4.33071
0.5 4.4 4.33071
0.5 4.5 4.48819
0.5 4.6 4.64567
0.5 4.7 4.64567
0.5 4.8 4.80315
0.5 4.9 4.80315
0.5 5 4.96063
0.5 5.1 5.11811
0.5 5.2 5.11811
0.5 5.3 5.27559
0.5 5.4 5.43307
0.5 5.5 5.43307
0.5 5.6 5.59055
0.5 5.7 5.59055
0.5 5.8 5.74803
0.5 5.9 5.90551
0.5 6 5.90551
0.5 6.1 6.06299
0.5 6.2 6.22047
0.5 6.3 6.22047
0.5 6.4 6.37795
0.5 6.5 6.53543
0.5 6.6 6.53543
0.5 6.7 6.69291
0.5 6.8 6.85039
0.5 6.9 6.85039
0.5 7 7.00787
0.5 7.1 7.16535
0.5 7.2 7.16535
0.5 7.3 7.32283
0.5 7.4 7.32283
0.5 7.5 7.48031
0.5 7.6 7.6378
0.5 7.7 7.6378
0.5 7.8 7.79528
0.5 7.9 7.95276
0.5 8 7.95276
0.5 8.1 8.11024
0.5 8.2 8.11024
0.5 8.3 8.26772
0.5 8.4 8.26772
0.5 8.5 8.4252
0.5 8.6 8.4252
0.5 8.7 8.4252
0.5 8.8 8.4252
0.5 8.9 8.58268
0.5 9 8.58268
0.5 9.1 8.58268
0.5 9.2 8.58268
0.5 9.3 8.58268
0.5 9.4 8.58268
0.5 9.5 8.58268
0.5 9.6 8.58268
0.5 9.7 8.4252
0.5 9.8 8.4252
0.5 9.9 8.4252
0.5 10 8.4252
0.5 10.1 8.26772
0.5 10.2 8.26772
0.5 10.3 8.11024
0.5 10.4 8.11024
0.5 10.5 7.95276
0.5 10.6 7.95276
0.5 10.7 7.79528
0.5 10.8 7.6378
0.5 10.9 7.6378
0.5 11 7.48031
0.5 11.1 7.32283
0.5 11.2 7.32283
0.5 11.3 7.16535
0.5 11.4 7.00787
0.5 11.5 7.00787
0.5 11.6 6.85039
0.5 11.7 6.85039
0.5 11.8 6.69291
0.5 11.9 6.53543
0.5 12 6.53543
0.5 12.1 6.37795
0.5 12.2 6.22047
0.5 12.3 6.22047
0.5 12.4 6.06299
0.5 12.5 5.90551
0.5 12.6 5.90551
0.5 12.7 5.74803
0.5 12.8 5.59055
0.5 12.9 5.59055
0.5 13 5.43307
0.5 13.1 5.43307
0.5 13.2 5.27559
0.5 13.3 5.11811
0.5 13.4 5.11811
0.5 13.5 4.96063
0.5 13.6 4.80315
0.5 13.7 4.80315
0.5 13.8 4.64567
0.5 13.9 4.64567
0.5 14 4.48819
0.5 14.1 4.33071
0.5 14.2 4.33071
0.5 14.3 4.17323
0.5 14.4 4.01575
0.5 14.5 4.01575
0.5 14.6 3.85827
0.5 14.7 3.70079
0.5 14.8 3.70079
0.5 14.9 3.54331
0.5 15 3.54331
0.5 15.1 3.38583
0.5 15.2 3.22835
0.5 15.3 3.22835
0.5 15.4 3.07087
0.5 15.5 2.91339
0.5 15.6 2.91339
0.5 15.7 2.75591
0.5 15.8 2.75591
0.5 15.9 2.59843
0.5 16 2.44094
0.5 16.1 2.44094
0.5 16.2 2.28346
0.5 16.3 2.12598
0.5 16.4 2.12598
0.5 16.5 1.9685
0.5 16.6 1.81102
0.5 16.7 1.81102
0.5 16.8 1.65354
0.5 16.9 1.65354
0.5 17 1.49606
0.5 17.1 1.33858
0.5 17.2 1.33858
0.5 17.3 1.1811
0.5 17.4 1.02362
0.5 17.5 1.02362
0.5 17.6 0.866142
0.5 17.7 0.866142
0.5 17.8 0.708661
0.5 17.9 0.551181
0.5 18 0.551181
0.5 18.1 0.393701
0.5 18.2 0.23622
